size,density,bfs_cost,bfs_time,ucs_cost,ucs_time,greedy_cost,greedy_time,astar_cost,astar_time,mcts_cost,mcts_time,best_algorithm
20,0.33372421643139816,152,0.00020813941955566406,119,0.0002930164337158203,200,6.389617919921875e-05,119,0.0002307891845703125,58255,1.8925797939300537,astar
10,0.26425814581503393,70,5.2928924560546875e-05,59,6.699562072753906e-05,94,3.695487976074219e-05,59,6.29425048828125e-05,3761,0.4664590358734131,astar
20,0.35677889241653993,198,0.0001690387725830078,138,0.0002491474151611328,177,5.793571472167969e-05,138,0.0002551078796386719,31730,2.1486992835998535,ucs
20,0.3160135886740416,200,0.0001678466796875,162,0.00026798248291015625,216,6.699562072753906e-05,162,0.0002460479736328125,2437,1.3762202262878418,astar
10,0.36191955054346864,77,3.695487976074219e-05,75,5.2928924560546875e-05,82,3.0994415283203125e-05,75,5.3882598876953125e-05,4479,0.37704992294311523,ucs
20,0.21627602663594195,172,0.0002377033233642578,139,0.0003681182861328125,191,6.508827209472656e-05,139,0.0003979206085205078,6676,1.208970069885254,ucs
10,0.2564890452041866,71,6.127357482910156e-05,57,9.393692016601562e-05,99,2.9087066650390625e-05,57,9.083747863769531e-05,824,0.28150105476379395,astar
10,0.41322158903343476,75,3.910064697265625e-05,72,5.3882598876953125e-05,81,2.193450927734375e-05,72,5.316734313964844e-05,282,0.18259215354919434,astar
20,0.24108068537042857,192,0.0002541542053222656,125,0.0003788471221923828,198,5.3882598876953125e-05,125,0.00040602684020996094,25594,1.3780200481414795,ucs
20,0.2265201326935466,175,0.00024771690368652344,127,0.0003879070281982422,191,5.412101745605469e-05,127,0.00042700767517089844,6974,1.200178861618042,ucs
20,0.283087055457205,184,0.00023293495178222656,147,0.00034999847412109375,191,5.4836273193359375e-05,147,0.0003650188446044922,6268,1.5718269348144531,ucs
10,0.29243621086934657,44,5.316734313964844e-05,44,8.511543273925781e-05,83,3.0279159545898438e-05,44,7.200241088867188e-05,1386,0.4643106460571289,bfs
20,0.20996245891507903,164,0.00024390220642089844,123,0.000370025634765625,201,7.009506225585938e-05,123,0.0003867149353027344,29993,1.299041986465454,ucs
10,0.2020605985530109,118,6.508827209472656e-05,35,9.083747863769531e-05,74,2.7179718017578125e-05,35,7.987022399902344e-05,2168,0.1547560691833496,astar
10,0.40586382350940536,76,5.817413330078125e-05,63,8.678436279296875e-05,96,2.4080276489257812e-05,63,7.82012939453125e-05,8445,0.39457106590270996,astar
20,0.2907442737196082,164,0.000209808349609375,147,0.0002989768981933594,185,7.104873657226562e-05,147,0.00029397010803222656,37008,1.2749907970428467,astar
20,0.2597880331934858,176,0.000286102294921875,139,0.00039076805114746094,202,6.29425048828125e-05,139,0.00034117698669433594,16817,1.1894352436065674,astar
10,0.2407889793206419,52,6.389617919921875e-05,41,9.298324584960938e-05,79,3.0994415283203125e-05,41,6.508827209472656e-05,301,0.28226518630981445,astar
10,0.2467154194177473,86,5.507469177246094e-05,76,7.915496826171875e-05,81,2.8133392333984375e-05,76,9.489059448242188e-05,5714,0.21422600746154785,ucs
10,0.2142763122769109,95,6.318092346191406e-05,71,9.512901306152344e-05,85,2.6941299438476562e-05,71,8.296966552734375e-05,5070,0.33503222465515137,astar
20,0.35024425696541406,189,0.00018525123596191406,138,0.00022792816162109375,224,5.602836608886719e-05,138,0.0002009868621826172,5047,1.8950178623199463,astar
10,0.4208399804482663,78,2.9325485229492188e-05,73,4.291534423828125e-05,82,2.09808349609375e-05,73,4.100799560546875e-05,6278,0.15552401542663574,astar
20,0.3751622743022066,192,0.00020074844360351562,156,0.0002620220184326172,205,6.103515625e-05,156,0.0002808570861816406,18144,2.2960031032562256,ucs
20,0.3137026988776405,221,0.0002110004425048828,167,0.00031375885009765625,219,5.698204040527344e-05,167,0.00032806396484375,53293,2.0917482376098633,ucs
10,0.2986886677445836,54,5.91278076171875e-05,45,8.988380432128906e-05,117,4.100799560546875e-05,45,8.106231689453125e-05,1496,0.4495668411254883,astar
20,0.21727858387054017,173,0.00022459030151367188,129,0.00034308433532714844,183,6.103515625e-05,129,0.00035881996154785156,7916,1.163334846496582,ucs
20,0.3025964007499836,210,0.00021910667419433594,171,0.0003299713134765625,221,4.9114227294921875e-05,171,0.0003509521484375,8793,1.0803489685058594,ucs
10,0.26665029402174895,82,4.1961669921875e-05,79,6.604194641113281e-05,104,3.0040740966796875e-05,79,6.413459777832031e-05,2860,0.3303060531616211,astar
10,0.3220722823032837,71,4.887580871582031e-05,67,5.3882598876953125e-05,110,2.193450927734375e-05,67,4.291534423828125e-05,1206,0.1476600170135498,astar
10,0.2779490779424584,92,5.2928924560546875e-05,70,8.106231689453125e-05,70,2.9087066650390625e-05,70,8.106231689453125e-05,1026,0.30753421783447266,greedy
10,0.29013943070549353,68,5.984306335449219e-05,54,7.605552673339844e-05,92,2.193450927734375e-05,54,6.914138793945312e-05,2949,0.17974615097045898,astar
20,0.2681437856445963,195,0.0002090930938720703,128,0.0003120899200439453,179,5.2928924560546875e-05,128,0.0002999305725097656,39654,0.8097641468048096,astar
10,0.2518609980564877,115,5.91278076171875e-05,94,8.7738037109375e-05,134,4.9114227294921875e-05,94,8.916854858398438e-05,1043,0.6238358020782471,ucs
10,0.2931581269317125,82,6.29425048828125e-05,68,8.821487426757812e-05,84,2.193450927734375e-05,68,8.487701416015625e-05,5348,0.24939799308776855,astar
20,0.2718408574554278,199,0.00021886825561523438,148,0.0003070831298828125,211,5.316734313964844e-05,148,0.0002579689025878906,3940,2.179327964782715,astar
10,0.23888564577147378,76,4.7206878662109375e-05,76,6.723403930664062e-05,99,2.09808349609375e-05,76,5.793571472167969e-05,8386,0.13514399528503418,bfs
10,0.32548599051332283,71,4.792213439941406e-05,56,6.914138793945312e-05,75,2.6226043701171875e-05,56,6.508827209472656e-05,4197,0.5663740634918213,astar
10,0.2353729877460223,80,2.8848648071289062e-05,76,4.38690185546875e-05,92,2.3126602172851562e-05,76,4.1961669921875e-05,2182,0.20386886596679688,astar
20,0.430764046964455,176,0.00016188621520996094,130,0.0002257823944091797,160,8.225440979003906e-05,130,0.0001971721649169922,4880,1.8945143222808838,astar
10,0.25554679714896034,86,5.1975250244140625e-05,58,8.296966552734375e-05,82,2.2172927856445312e-05,58,7.510185241699219e-05,6104,0.12317490577697754,astar
10,0.34459140287101436,71,3.886222839355469e-05,64,5.602836608886719e-05,86,2.193450927734375e-05,64,4.8160552978515625e-05,5930,0.42225003242492676,astar
10,0.2424828615313762,65,6.29425048828125e-05,59,8.177757263183594e-05,99,2.574920654296875e-05,59,7.295608520507812e-05,5193,0.25209593772888184,astar
20,0.35508521938954063,154,0.0001678466796875,136,0.0002300739288330078,219,5.412101745605469e-05,136,0.00021886825561523438,113797,1.5611121654510498,astar
10,0.3593391252421295,99,4.220008850097656e-05,86,6.103515625e-05,94,2.3126602172851562e-05,86,5.7697296142578125e-05,2832,0.5306730270385742,astar
20,0.2173563734523213,182,0.0002522468566894531,121,0.00039386749267578125,219,6.699562072753906e-05,121,0.0004286766052246094,90286,1.9406168460845947,ucs
10,0.34695989345579625,57,4.506111145019531e-05,52,5.698204040527344e-05,61,2.8848648071289062e-05,52,5.1975250244140625e-05,4771,0.46436619758605957,astar
10,0.21504076405495065,62,6.699562072753906e-05,49,0.000102996826171875,118,2.5033950805664062e-05,49,8.606910705566406e-05,1905,0.21242022514343262,astar
10,0.3355202895037779,81,5.1975250244140625e-05,72,7.987022399902344e-05,94,2.3126602172851562e-05,72,6.604194641113281e-05,1191,0.25989699363708496,astar
10,0.20085867261309426,60,6.198883056640625e-05,60,9.083747863769531e-05,75,2.7894973754882812e-05,60,9.107589721679688e-05,2701,0.19719433784484863,bfs
10,0.35948147883190495,116,5.412101745605469e-05,103,8.606910705566406e-05,112,2.8848648071289062e-05,103,9.226799011230469e-05,3384,0.27106690406799316,ucs
10,0.27102224995222435,77,4.887580871582031e-05,64,7.510185241699219e-05,100,2.5033950805664062e-05,64,7.128715515136719e-05,2798,0.22708892822265625,astar
10,0.2122590356411135,81,5.7220458984375e-05,65,8.606910705566406e-05,85,2.5987625122070312e-05,65,8.58306884765625e-05,2803,0.28695082664489746,astar
20,0.26406172068113815,203,0.00021195411682128906,132,0.00031185150146484375,174,6.818771362304688e-05,132,0.00032019615173339844,35292,1.5531721115112305,ucs
10,0.2018122686428977,86,6.318092346191406e-05,70,9.584426879882812e-05,93,2.384185791015625e-05,70,9.083747863769531e-05,6627,0.17009878158569336,astar
10,0.35280678820908773,53,3.6716461181640625e-05,53,5.412101745605469e-05,78,2.5987625122070312e-05,53,4.8160552978515625e-05,861,0.3801560401916504,bfs
10,0.257860036695867,84,5.888938903808594e-05,56,9.012222290039062e-05,68,3.170967102050781e-05,56,9.131431579589844e-05,3488,0.29700207710266113,ucs
10,0.2528793464149668,89,4.291534423828125e-05,73,6.508827209472656e-05,77,3.504753112792969e-05,73,6.222724914550781e-05,1206,0.28148794174194336,astar
10,0.28475261170441035,65,6.222724914550781e-05,52,8.487701416015625e-05,65,3.0994415283203125e-05,52,8.511543273925781e-05,5936,0.334306001663208,ucs
20,0.20791846998540564,164,0.00024700164794921875,129,0.0003819465637207031,249,8.797645568847656e-05,129,0.0004031658172607422,69469,2.294261932373047,ucs
10,0.42065849505833885,98,4.8160552978515625e-05,58,6.031990051269531e-05,78,2.002716064453125e-05,58,4.76837158203125e-05,1159,0.38889384269714355,astar
10,0.3311817560607381,68,5.1975250244140625e-05,68,7.414817810058594e-05,115,2.8371810913085938e-05,68,7.390975952148438e-05,6474,0.31356215476989746,bfs
10,0.37422089949160686,68,3.695487976074219e-05,66,6.794929504394531e-05,94,2.4080276489257812e-05,66,6.29425048828125e-05,2506,0.3094501495361328,astar
10,0.3233380334981576,73,5.698204040527344e-05,63,6.771087646484375e-05,109,2.4080276489257812e-05,63,7.081031799316406e-05,13297,0.26206469535827637,ucs
20,0.4282152165966979,185,0.00016307830810546875,153,0.0002288818359375,256,0.00011110305786132812,153,0.00022411346435546875,11257,2.1789870262145996,astar
10,0.29558015151086614,78,6.008148193359375e-05,67,8.487701416015625e-05,97,2.193450927734375e-05,67,6.604194641113281e-05,805,0.143021821975708,astar
20,0.2123346381863828,152,0.00024509429931640625,146,0.0003898143768310547,224,4.9114227294921875e-05,146,0.0004210472106933594,48368,1.6923818588256836,ucs
20,0.2299247357052788,199,0.00023484230041503906,127,0.00032210350036621094,204,6.580352783203125e-05,127,0.0003020763397216797,4983,1.237267017364502,astar
10,0.31798262666227695,70,5.412101745605469e-05,52,7.200241088867188e-05,84,2.9087066650390625e-05,52,6.413459777832031e-05,2712,0.3567218780517578,astar
10,0.2569696682265875,54,4.38690185546875e-05,52,6.914138793945312e-05,67,2.09808349609375e-05,52,7.009506225585938e-05,7871,0.2890889644622803,ucs
10,0.24678842617254038,77,5.793571472167969e-05,62,7.200241088867188e-05,77,2.193450927734375e-05,62,6.4849853515625e-05,1798,0.24622893333435059,astar
20,0.3168487890540308,182,0.00022482872009277344,139,0.00033211708068847656,205,6.413459777832031e-05,139,0.0003108978271484375,11893,1.0474328994750977,astar
20,0.3407425651841097,239,0.00017595291137695312,216,0.00026297569274902344,332,9.703636169433594e-05,216,0.0002586841583251953,10036,2.783825159072876,astar
10,0.28661592797030455,116,5.1975250244140625e-05,97,8.082389831542969e-05,105,3.314018249511719e-05,97,0.00010704994201660156,2503,0.5964350700378418,ucs
20,0.33915624051969223,211,0.00017905235290527344,189,0.0002529621124267578,201,9.107589721679688e-05,189,0.00023818016052246094,8206,1.879145860671997,astar
20,0.21380034243287216,190,0.0002422332763671875,127,0.0003619194030761719,197,6.604194641113281e-05,127,0.00037288665771484375,40198,1.1552536487579346,ucs
20,0.23804082742545454,209,0.00024127960205078125,150,0.0003509521484375,198,6.341934204101562e-05,150,0.0003421306610107422,16934,1.4861187934875488,astar
10,0.39584760708589317,70,4.100799560546875e-05,63,5.125999450683594e-05,74,2.7894973754882812e-05,63,4.792213439941406e-05,2344,0.3379518985748291,astar
10,0.21938938888455525,87,5.793571472167969e-05,52,8.296966552734375e-05,99,2.09808349609375e-05,52,7.486343383789062e-05,855,0.16598892211914062,astar
10,0.2108671321900817,105,6.29425048828125e-05,65,8.821487426757812e-05,83,2.2172927856445312e-05,65,8.702278137207031e-05,1175,0.26201581954956055,astar
20,0.2583373473525672,118,0.00023818016052246094,111,0.00035691261291503906,186,6.008148193359375e-05,111,0.0003819465637207031,1664,0.905627965927124,ucs
20,0.2508150188963891,224,0.0002257823944091797,144,0.0003440380096435547,194,7.200241088867188e-05,144,0.0003409385681152344,22795,1.9264202117919922,astar
20,0.20753165066737966,185,0.00025200843811035156,89,0.0003941059112548828,183,5.888938903808594e-05,89,0.00038504600524902344,7219,0.9589440822601318,astar
10,0.2454930542532159,83,6.461143493652344e-05,50,9.107589721679688e-05,92,2.47955322265625e-05,50,6.604194641113281e-05,2204,0.3004038333892822,astar
10,0.4037122209597541,108,4.601478576660156e-05,88,6.985664367675781e-05,93,2.09808349609375e-05,88,6.699562072753906e-05,4982,0.20491814613342285,astar
10,0.3593129709261971,108,4.100799560546875e-05,101,6.198883056640625e-05,106,2.9325485229492188e-05,101,6.29425048828125e-05,848,0.43100643157958984,ucs
20,0.233034071700042,160,0.000263214111328125,125,0.0004050731658935547,196,4.601478576660156e-05,125,0.00045108795166015625,971,1.369035005569458,ucs
10,0.3221368737095791,96,4.982948303222656e-05,89,7.319450378417969e-05,91,3.504753112792969e-05,89,7.295608520507812e-05,379,0.4412350654602051,astar
10,0.3078934032858973,71,5.1975250244140625e-05,45,8.106231689453125e-05,68,3.3855438232421875e-05,45,7.390975952148438e-05,1693,0.32385730743408203,astar
20,0.23358477871963204,197,0.0002551078796386719,128,0.00039696693420410156,152,4.792213439941406e-05,128,0.00042700767517089844,13140,1.4361059665679932,ucs
10,0.22524517364804697,57,6.604194641113281e-05,50,0.0001010894775390625,111,2.47955322265625e-05,50,0.00010013580322265625,1540,0.36699819564819336,astar
20,0.2530648397993291,211,0.00023698806762695312,181,0.00037980079650878906,241,5.7697296142578125e-05,181,0.0003750324249267578,3782,1.801429033279419,astar
10,0.2867305250187777,75,6.031990051269531e-05,63,8.893013000488281e-05,112,2.3126602172851562e-05,63,8.797645568847656e-05,5117,0.16856694221496582,astar
10,0.2554433682449877,84,5.602836608886719e-05,77,7.295608520507812e-05,91,2.384185791015625e-05,77,7.319450378417969e-05,689,0.43360018730163574,ucs
20,0.297013324926317,173,0.00021004676818847656,140,0.0003120899200439453,215,9.608268737792969e-05,140,0.0003311634063720703,31572,1.51106595993042,ucs
20,0.37172422006176853,187,0.00019788742065429688,117,0.0002739429473876953,160,6.818771362304688e-05,117,0.000270843505859375,16419,2.079010009765625,astar
20,0.202583090263943,181,0.0002548694610595703,126,0.0003898143768310547,282,8.0108642578125e-05,126,0.0004401206970214844,5050,1.472978115081787,ucs
10,0.3023265187482298,102,6.29425048828125e-05,78,9.489059448242188e-05,78,2.574920654296875e-05,78,9.703636169433594e-05,6485,0.48738813400268555,greedy
10,0.23795337355741625,95,5.1975250244140625e-05,64,7.605552673339844e-05,90,2.8133392333984375e-05,64,7.390975952148438e-05,1815,0.23807406425476074,astar
20,0.2714754820611876,174,0.0002300739288330078,134,0.00034499168395996094,154,5.316734313964844e-05,134,0.0003426074981689453,12181,0.8943920135498047,astar
20,0.3240081091052787,172,0.00021600723266601562,142,0.0003249645233154297,241,5.626678466796875e-05,142,0.00032830238342285156,14269,1.9244160652160645,ucs
10,0.30642814740836916,75,5.602836608886719e-05,57,8.320808410644531e-05,96,2.7179718017578125e-05,57,8.416175842285156e-05,228,0.43225884437561035,ucs
20,0.2868601647673126,192,0.00023698806762695312,124,0.00035309791564941406,199,6.985664367675781e-05,124,0.0003581047058105469,9821,1.3136000633239746,ucs
20,0.30852821474717274,121,0.00021004676818847656,111,0.0002722740173339844,142,5.2928924560546875e-05,111,0.00023603439331054688,8090,1.7613348960876465,astar
20,0.26685839971996295,172,0.00023126602172851562,117,0.0003571510314941406,154,5.0067901611328125e-05,117,0.0003750324249267578,25159,1.2253670692443848,ucs
10,0.21041790686926126,81,6.985664367675781e-05,59,0.00010991096496582031,79,2.3126602172851562e-05,59,0.00011491775512695312,3500,0.25757694244384766,ucs
10,0.2965305555629946,103,5.364418029785156e-05,83,7.915496826171875e-05,133,4.410743713378906e-05,83,8.20159912109375e-05,4980,0.36519384384155273,ucs
20,0.4873745563422218,207,0.00010704994201660156,196,0.00015616416931152344,205,4.792213439941406e-05,196,0.00016307830810546875,2457,1.283705234527588,ucs
10,0.28499492158544387,98,5.507469177246094e-05,78,8.177757263183594e-05,80,2.5987625122070312e-05,78,8.0108642578125e-05,676,0.44695496559143066,astar
20,0.24382837126741402,166,0.0002391338348388672,126,0.0003669261932373047,157,4.506111145019531e-05,126,0.00039505958557128906,8911,1.39677095413208,ucs
10,0.4066529712417144,59,3.910064697265625e-05,59,4.076957702636719e-05,61,4.982948303222656e-05,59,3.790855407714844e-05,15084,0.5916659832000732,astar
10,0.2423621933438569,80,5.698204040527344e-05,69,8.392333984375e-05,108,2.574920654296875e-05,69,8.296966552734375e-05,2708,0.374910831451416,astar
20,0.30211761208992194,161,0.00023508071899414062,124,0.00035881996154785156,165,5.1975250244140625e-05,124,0.00037980079650878906,22246,0.973872184753418,ucs
20,0.3460843081954687,222,0.00015997886657714844,204,0.00023317337036132812,276,6.413459777832031e-05,204,0.00024008750915527344,111364,1.9226772785186768,ucs
20,0.32066397961500764,135,0.00019598007202148438,120,0.0002918243408203125,232,6.29425048828125e-05,120,0.0003058910369873047,15033,1.1998848915100098,ucs
20,0.30129996790069935,173,0.0002288818359375,115,0.00034427642822265625,167,6.318092346191406e-05,115,0.00034117698669433594,4551,1.3369300365447998,astar
20,0.2368441189113567,174,0.0002269744873046875,100,0.0003502368927001953,201,6.127357482910156e-05,100,0.0003571510314941406,21409,1.8351118564605713,ucs
10,0.21164961434434218,92,6.29425048828125e-05,46,8.893013000488281e-05,81,2.2649765014648438e-05,46,8.20159912109375e-05,4410,0.35182785987854004,astar
10,0.20588863421285397,100,6.008148193359375e-05,64,9.083747863769531e-05,95,2.288818359375e-05,64,9.298324584960938e-05,7545,0.27127909660339355,ucs
10,0.32041622323926144,95,4.57763671875e-05,69,7.009506225585938e-05,71,4.315376281738281e-05,69,7.009506225585938e-05,7356,0.35415172576904297,ucs
20,0.3648947239838622,179,0.00012087821960449219,165,0.0001647472381591797,182,5.1021575927734375e-05,165,0.0001609325408935547,10134,1.5239696502685547,astar
20,0.23831505709530665,181,0.0002570152282714844,124,0.0003840923309326172,202,5.3882598876953125e-05,124,0.0004119873046875,1709,1.5905430316925049,ucs
20,0.30382552656385853,155,0.00021505355834960938,145,0.0003352165222167969,208,5.412101745605469e-05,145,0.00032401084899902344,5023,1.5753469467163086,astar
10,0.30077699656242013,86,5.0067901611328125e-05,85,6.914138793945312e-05,164,3.886222839355469e-05,85,7.700920104980469e-05,9947,0.5356278419494629,ucs
10,0.3104960630997394,88,5.2928924560546875e-05,70,6.508827209472656e-05,103,2.0265579223632812e-05,70,6.413459777832031e-05,1131,0.18689513206481934,astar
10,0.2712180586054081,68,5.1975250244140625e-05,52,6.4849853515625e-05,77,2.09808349609375e-05,52,5.793571472167969e-05,4751,0.18323802947998047,astar
20,0.2380872920707428,182,0.00023293495178222656,164,0.0003478527069091797,216,5.7220458984375e-05,164,0.0003750324249267578,15137,0.9197142124176025,ucs
10,0.28959945679911264,80,5.3882598876953125e-05,54,4.76837158203125e-05,74,1.9073486328125e-05,54,4.291534423828125e-05,2004,0.22478580474853516,astar
10,0.3064802678572008,99,5.412101745605469e-05,57,8.678436279296875e-05,83,3.0994415283203125e-05,57,9.012222290039062e-05,935,0.3310830593109131,ucs
10,0.3424531432411497,94,4.291534423828125e-05,82,5.793571472167969e-05,100,2.47955322265625e-05,82,5.412101745605469e-05,9941,0.26302599906921387,astar
10,0.32377106872773065,81,4.7206878662109375e-05,63,6.699562072753906e-05,88,2.5987625122070312e-05,63,6.818771362304688e-05,3531,0.2599050998687744,ucs
10,0.2896450891211867,79,6.508827209472656e-05,56,9.799003601074219e-05,86,2.002716064453125e-05,56,9.298324584960938e-05,1343,0.1555321216583252,astar
10,0.467090995161065,74,3.695487976074219e-05,72,5.7220458984375e-05,82,2.6226043701171875e-05,72,6.508827209472656e-05,5455,0.27408361434936523,ucs
20,0.2817997214372585,164,0.00019121170043945312,125,0.0002779960632324219,155,5.412101745605469e-05,125,0.00026798248291015625,12534,1.3988780975341797,astar
10,0.38981110100417304,91,3.790855407714844e-05,88,5.1975250244140625e-05,102,2.574920654296875e-05,88,5.507469177246094e-05,1458,0.4117581844329834,ucs
10,0.4121078627548931,97,4.00543212890625e-05,95,5.793571472167969e-05,130,2.9802322387695312e-05,95,5.888938903808594e-05,5106,0.2745778560638428,ucs
20,0.24156224972307944,200,0.00025916099548339844,124,0.00036597251892089844,163,4.696846008300781e-05,124,0.0003910064697265625,4039,0.9014308452606201,ucs
10,0.20759902140021133,73,6.198883056640625e-05,52,8.082389831542969e-05,72,2.09808349609375e-05,52,5.602836608886719e-05,2039,0.22597694396972656,astar
20,0.22263643738184952,156,0.00023889541625976562,102,0.0003650188446044922,183,5.888938903808594e-05,102,0.000293731689453125,1313,1.497788906097412,astar
10,0.2532111935791014,77,5.793571472167969e-05,60,8.20159912109375e-05,67,2.2172927856445312e-05,60,8.0108642578125e-05,5443,0.3492870330810547,astar
20,0.27480928777008296,196,0.00013685226440429688,173,0.00019979476928710938,204,8.916854858398438e-05,173,0.00020813941955566406,42088,2.0090317726135254,ucs
20,0.23989748909854136,176,0.0002410411834716797,123,0.00036406517028808594,239,0.00010824203491210938,123,0.0003352165222167969,11565,1.9035179615020752,astar
20,0.3063814703703921,169,0.00019621849060058594,140,0.0002951622009277344,203,7.319450378417969e-05,140,0.0003070831298828125,17969,2.3264071941375732,ucs
20,0.35436409656708034,212,0.00018310546875,185,0.00027108192443847656,216,6.29425048828125e-05,185,0.00028204917907714844,2917,2.4005119800567627,ucs
10,0.388642762521501,93,4.291534423828125e-05,86,6.604194641113281e-05,97,2.4080276489257812e-05,86,6.508827209472656e-05,565,0.45491886138916016,astar
20,0.24194038368924514,179,0.00025177001953125,135,0.0003600120544433594,161,5.2928924560546875e-05,135,0.00039076805114746094,2643,0.9937379360198975,ucs
